,datestop,timestop,arstmade,frisked,searched,forceuse,sex,race,age,zip,longitude,latitude,detailCM
14405,2015-07-17,50,N,Y,N,,M,B,18, ,-73.95252328344996,40.803221960127566,20
14406,2015-07-17,105,N,N,N,,M,B,15, ,-73.95472964246328,40.64477350807341,68
14407,2015-07-17,105,N,N,N,,M,B,16, ,-73.95472964246328,40.64477350807341,68
14409,2015-07-17,115,Y,Y,Y,OT,M,W,50, ,-74.11176368979771,40.58150722647131,14
14410,2015-07-17,120,N,Y,N,,M,W,28, ,-73.98414954731115,40.57905174403673,27
14411,2015-07-17,153,N,N,N,,M,W,27, ,-73.9075978883159,40.88820103792984,96
14412,2015-07-17,300,N,Y,N,,M,B,25, ,-73.98239731823973,40.575513437446254,20
14413,2015-07-17,826,N,Y,N,,M,B,19, ,-73.9412334216013,40.79755438497347,85
14414,2015-07-17,916,Y,Y,N,,M,Q,23, ,-73.90013658942915,40.823277108233434,68
14416,2015-07-17,1210,N,Y,N,DS,M,B,46, ,-73.93153926551355,40.66434331783933,20
14417,2015-07-17,1215,N,Y,N,DS,M,B,31, ,-73.93145544763189,40.665232576338475,20
14419,2015-07-17,1411,Y,Y,Y,DS,M,B,21, ,-73.98629326360458,40.64062599685103,45
14420,2015-07-17,1440,N,Y,N,,M,W,29, ,-73.86206257380687,40.8470921632378,20
14421,2015-07-17,1450,Y,Y,N,,M,Q,45, ,-73.95301398161916,40.7784015561736,68
14422,2015-07-17,1508,N,Y,N,SF,M,B,27, ,-73.87300508650003,40.66827352217077,31
14423,2015-07-17,1521,N,N,N,,M,Z,37, ,-73.88778920485014,40.84761684968464,9
14424,2015-07-17,1600,N,N,N,,M,A,67, ,-74.00053029504515,40.71843015224279,20
14425,2015-07-17,1600,N,Y,N,,M,W,44, ,-73.97793428138216,40.617195175036905,68
14426,2015-07-17,1730,Y,Y,N,SW,M,P,23, ,-73.90599626023544,40.84944462980807,85
14427,2015-07-17,1730,N,N,N,,M,Q,11, ,-73.92287475562014,40.81331475665256,68
14428,2015-07-17,1740,N,Y,N,,M,Q,51, ,-73.9377344686472,40.79281514450062,45
14429,2015-07-17,1810,N,Y,N,,M,B,22, ,-73.94225006090635,40.812200753528394,27
14431,2015-07-17,1810,N,Y,N,,M,B,21, ,-73.94225006090635,40.812200753528394,27
14432,2015-07-17,1850,N,Y,N,OT,M,B,20, ,-73.91709112654287,40.82190720690726,20
14433,2015-07-17,1850,N,Y,N,DS,M,B,22, ,-73.91709112654287,40.82190720690726,20
14434,2015-07-17,1855,N,N,N,,M,B,29, ,-73.95791910850939,40.64414341885044,46
14435,2015-07-17,1900,N,Y,Y,,M,B,19, ,-73.78429026204489,40.70792969607923,20
14436,2015-07-17,1920,N,Y,N,,M,B,19, ,-73.94536336880243,40.813047645286986,20
14437,2015-07-17,1920,N,N,N,,M,Q,50, ,-73.95746260122326,40.6423728643875,46
14438,2015-07-17,1945,Y,Y,Y,OT,M,P,24, ,-74.00796232666,40.633583415059014,68
14439,2015-07-17,2040,N,Y,N,SW,M,B,40, ,-73.91692093591693,40.82220900343387,20
14440,2015-07-17,2053,Y,Y,Y,,M,W,26, ,-73.99482170752604,40.599764982784485,46
14441,2015-07-17,2110,N,N,N,,F,Q,22, ,-73.85832982527245,40.69390083209539,14
14442,2015-07-17,2110,N,Y,N,,M,Q,19, ,-73.85832982527245,40.69390083209539,14
14443,2015-07-17,2130,N,Y,N,,M,A,30, ,-73.83190633014586,40.6844424586273,85
14444,2015-07-17,2130,N,Y,N,,M,A,28, ,-73.83190633014586,40.6844424586273,85
14445,2015-07-17,2135,N,Y,Y,,M,B,42, ,-73.9495972508699,40.65093890284319,9
14446,2015-07-17,2220,N,Y,N,,F,Q,25, ,-73.99915409757982,40.57281115093634,46
14447,2015-07-17,2250,N,Y,N,,M,Q,28, ,-73.94386964505777,40.70801107717434,14
14448,2015-07-17,2320,Y,Y,Y,,M,B,41, ,-73.86369863453064,40.66602587602079,31
14449,2015-07-17,2320,N,Y,N,,M,Q,50, ,-73.84159113415417,40.687428790632715,85
14450,2015-07-17,2331,N,Y,Y,,M,B,26, ,-73.89588027721943,40.820992482092706,20
14451,2015-07-17,2335,Y,Y,N,OT,M,B,27, ,-73.9147846585762,40.85398570856553,20
14452,2015-07-17,2345,N,N,N,,M,Q,29, ,-73.84647256827557,40.88665927742228,31
14453,2015-07-17,2355,N,Y,N,SF,M,B,22, ,-73.85049340311,40.89827458198397,60
14454,2015-07-18,1,N,N,N,,M,Q,17, ,-73.81602298795059,40.71994373851481,14
14455,2015-07-18,1,N,N,N,,Z,Z,18, ,-73.81602298795059,40.71994373851481,14
14456,2015-07-18,2,N,Y,N,SF,M,B,26, ,-73.7182868870957,40.72603983728405,46
14457,2015-07-18,2,N,Y,N,SF,M,B,25, ,-73.7182868870957,40.72603983728405,46
14459,2015-07-18,20,N,Y,Y,,M,B,24, ,-73.89604052301148,40.820177444916716,20
14460,2015-07-18,20,N,N,N,,M,W,19, ,-74.1649950441171,40.543981923456364,19
14461,2015-07-18,40,N,Y,Y,,M,B,51, ,-73.83366022385194,40.76909619061901,20
14462,2015-07-18,45,N,Y,N,,M,B,34, ,-73.9896870053436,40.574004680976145,20
14463,2015-07-18,100,N,Y,N,,M,B,31, ,-73.94313121361677,40.81255800539603,9
14464,2015-07-18,100,N,Y,N,,M,B,30, ,-73.94313121361677,40.81255800539603,9
14465,2015-07-18,100,N,Y,N,,M,Q,20, ,-74.0838810143071,40.60424419085641,14
14466,2015-07-18,100,N,Y,N,,M,Q,18, ,-74.0838810143071,40.60424419085641,14
14467,2015-07-18,240,N,Y,Y,DS,M,B,15, ,-73.90801287314413,40.849668576660534,20
14468,2015-07-18,315,N,Y,N,,M,Q,19, ,-73.97963991729948,40.57553768508552,20
14469,2015-07-18,340,N,Y,N,,M,B,24, ,-73.98689320910154,40.576392375517,85
14470,2015-07-18,340,N,Y,N,DS,M,B,20, ,-73.94237429971197,40.78970777707152,85
14471,2015-07-18,420,N,N,N,,M,W,19, ,-74.1649950441171,40.543981923456364,19
14472,2015-07-18,915,N,Y,Y,,M,B,21, ,-73.97801818974338,40.7124087943385,46
14473,2015-07-18,1330,N,Y,N,OT,M,B,40, ,-74.19283627445651,40.58997728100309,28
14474,2015-07-18,1430,N,Y,Y,,M,W,35, ,-73.99168995297292,40.735203061055294,20
14475,2015-07-18,1500,Y,Y,Y,OT,M,B,32, ,-73.90357348858656,40.66812753954072,20
14476,2015-07-18,1620,N,N,N,,M,B,24, ,-73.85583589210752,40.75157615757074,31
14477,2015-07-18,1620,N,N,N,,M,Q,24, ,-73.85583589210752,40.75157615757074,31
14478,2015-07-18,1825,N,N,N,,M,P,40, ,-73.91289920620498,40.781090017425996,45
14479,2015-07-18,1850,N,N,N,,M,Q,22, ,-73.91444401240207,40.778774616800725,24
14480,2015-07-18,1859,N,N,N,,M,B,53, ,-73.98295812360449,40.74776482545662,45
14481,2015-07-18,1900,N,Y,N,,M,B,15, ,-73.89879428324979,40.8577412665268,20
14482,2015-07-18,1900,Y,Y,Y,,M,B,32, ,-73.87094446204179,40.67133440297953,20
14483,2015-07-18,1900,N,Y,N,DS,M,P,26, ,-73.82531505041159,40.76297677903217,9
14484,2015-07-18,1910,N,N,N,,M,B,61, ,-73.98739007851694,40.69026543139441,9
14485,2015-07-18,1940,Y,Y,Y,OT,M,B,15, ,-73.86768032601385,40.85571163324691,85
14486,2015-07-18,1940,Y,Y,Y,OT,M,Q,17, ,-73.86768032601385,40.85571163324691,85
14487,2015-07-18,1957,N,Y,N,OR,M,B,47, ,-73.87099401233073,40.67553671422577,85
14488,2015-07-18,2000,N,Y,N,,M,B,52, ,-73.93284497419572,40.799528752248825,27
14489,2015-07-18,2000,N,Y,N,,M,Q,16, ,-73.93284497419572,40.799528752248825,27
14490,2015-07-18,2009,N,Y,N,DS,M,B,58, ,-73.90467626613615,40.872619796907976,85
14491,2015-07-18,2014,N,N,N,,F,Q,29, ,-74.00517564298939,40.75140550555602,9
14492,2015-07-18,2014,N,N,N,,F,Q,25, ,-74.00517564298939,40.75140550555602,9
14493,2015-07-18,2014,Y,N,Y,,M,Q,31, ,-74.00517564298939,40.75140550555602,9
14494,2015-07-18,2014,N,N,N,OT,M,Q,30, ,-74.00517564298939,40.75140550555602,9
14495,2015-07-18,2021,N,N,N,,M,W,33, ,-73.85221426202001,40.66605012260843,68
14496,2015-07-18,2035,N,Y,N,,M,B,45, ,-73.94806821939684,40.66613881802919,14
14497,2015-07-18,2120,N,Y,N,,M,B,13, ,-73.95137271006834,40.79104860915644,85
14498,2015-07-18,2120,N,Y,N,,M,B,14, ,-73.95137271006834,40.79104860915644,85
14499,2015-07-18,2120,N,N,N,OT,M,B,17, ,-73.95137271006834,40.79104860915644,85
14500,2015-07-18,2120,N,N,N,,M,P,14, ,-73.95137271006834,40.79104860915644,85
14501,2015-07-18,2315,Y,Y,Y,,M,B,45, ,-73.84400842958539,40.88564867204098,27
14502,2015-07-18,2341,Y,Y,Y,,M,W,24, ,-73.98544466050052,40.731658963459545,20
14503,2015-07-19,10,N,N,N,,M,W,22, ,-73.95623875768356,40.61842686472246,46
14505,2015-07-19,15,N,N,N,,M,W,26, ,-73.8902623698593,40.849277031960746,14
14506,2015-07-19,24,N,N,N,,M,B,20, ,-73.98699469445282,40.683765770000605,85
14507,2015-07-19,24,N,N,N,,M,B,241, ,-73.98699469445282,40.683765770000605,85
14508,2015-07-19,24,N,N,N,,M,B,19, ,-73.98699469445282,40.683765770000605,85
14509,2015-07-19,101,N,N,N,,F,B,24, ,-73.9852318976369,40.68228063549067,23
14510,2015-07-19,101,N,N,N,,M,P,36, ,-73.9852318976369,40.68228063549067,23
14511,2015-07-19,130,N,N,N,SF,M,Q,15, ,-73.97597729623233,40.740385692778,85
14512,2015-07-19,215,N,N,N,,M,B,24, ,-73.99071654617713,40.573708329941304,46
14513,2015-07-19,232,N,Y,N,SW,M,Q,20, ,-73.94309654072782,40.78973283850902,20
14514,2015-07-19,235,N,Y,N,,M,B,34, ,-73.96236374844086,40.57741077000505,85
14515,2015-07-19,250,N,Y,N,,M,B,26, ,-74.00284015909492,40.57485050840669,20
14516,2015-07-19,253,N,Y,N,,M,Q,23, ,-73.87823474696789,40.82866041051365,9
14517,2015-07-19,255,N,Y,N,,M,Q,19, ,-73.87823474696789,40.82866041051365,9
14519,2015-07-19,325,N,N,N,,M,Q,25, ,-73.99938446053315,40.57394750135529,46
14520,2015-07-19,410,N,Y,N,DS,M,B,20, ,-73.9556676077586,40.68113670706323,27
14521,2015-07-19,440,N,N,N,,M,Q,1, ,-74.00274975899492,40.652385435380985,9
14522,2015-07-19,500,N,Y,N,SF,M,B,29, ,-73.95712530377672,40.64016867604997,85
14523,2015-07-19,505,N,N,N,,M,Q,24, ,-74.00596144570692,40.74011356877265,14
14524,2015-07-19,700,N,Y,Y,SW,M,B,35, ,-73.91204153608138,40.65952120635875,9
14525,2015-07-19,1030,Y,Y,N,SF,M,B,19, ,-73.77623253380126,40.67997248078578,46
14527,2015-07-19,1100,N,N,N,,M,P,49, ,-73.94783569696034,40.66847451880258,60
14528,2015-07-19,1220,N,N,N,,M,P,49, ,-73.91874378824751,40.814766621909996,9
14529,2015-07-19,1412,N,Y,N,OT,M,B,56, ,-73.86544918179966,40.73814673301811,20
14530,2015-07-19,1445,N,Y,N,DS,M,B,40, ,-73.94470877847398,40.69214947574508,14
14531,2015-07-19,1445,N,Y,N,DS,M,B,57, ,-73.94470877847398,40.69214947574508,14
14532,2015-07-19,1445,N,Y,N,DS,M,B,55, ,-73.94470877847398,40.69214947574508,14
14533,2015-07-19,1840,Y,Y,Y,,M,W,19, ,-73.99820658271871,40.60350349887842,29
14534,2015-07-19,1845,N,N,N,,M,B,15, ,-74.00208584528427,40.742062477496376,9
14535,2015-07-19,1950,Y,Y,Y,,Z,Z,46, ,-73.83347830198726,40.88372365468732,20
14536,2015-07-19,1957,N,Y,N,,M,B,20, ,-73.92387760239538,40.814586229337024,20
14537,2015-07-19,1957,N,Y,N,,M,Q,15, ,-73.92387760239538,40.814586229337024,20
14538,2015-07-19,2000,Y,Y,Y,SF,M,B,26, ,-73.9516097681814,40.78785933045024,20
14539,2015-07-19,2020,Y,Y,Y,,M,Q,35, ,-73.92216539601482,40.811329845515225,31
14540,2015-07-19,2100,N,N,N,,M,I,35, ,-73.93372750451707,40.79828315641301,96
14541,2015-07-19,2210,Y,N,N,OT,F,Q,48, ,-73.89829544409969,40.666234586329004,24
14542,2015-07-19,2210,Y,N,Y,SF,M,P,19, ,-73.9878912652697,40.69046859817882,9
14543,2015-07-19,2210,Y,N,Y,OT,M,Q,46, ,-73.89829544409969,40.666234586329004,31
14544,2015-07-19,2220,N,N,N,,M,B,53, ,-73.99779314305367,40.69118834367106,68
14545,2015-07-19,2220,N,Y,N,DS,M,B,21, ,-73.88835780073096,40.86632804167741,20
14546,2015-07-19,2220,N,N,N,,M,B,24, ,-73.95748856548097,40.709079135892736,85
14547,2015-07-19,2220,N,N,N,,M,B,25, ,-73.95748856548097,40.709079135892736,85
14548,2015-07-19,2239,Y,Y,N,,M,B,19, ,-73.94563486951351,40.7902528180959,9
14549,2015-07-20,0,N,Y,N,,M,B,22, ,-73.9335713481747,40.80275422763527,20
14551,2015-07-20,35,N,N,N,,M,Q,30, ,-73.91983291815461,40.77435397401882,14
14552,2015-07-20,55,Y,Y,Y,,M,B,56, ,-73.83313399916995,40.882578620519496,31
14553,2015-07-20,115,N,Y,N,,F,B,22, ,-74.11754937021571,40.636954590912396,20
14554,2015-07-20,115,N,Y,N,,M,B,31, ,-74.11754937021571,40.636954590912396,20
14555,2015-07-20,115,N,Y,N,,M,B,19, ,-74.11754937021571,40.636954590912396,20
14556,2015-07-20,115,N,Y,N,,M,B,24, ,-74.11754937021571,40.636954590912396,20
14557,2015-07-20,115,N,Y,N,,M,B,20, ,-74.11754937021571,40.636954590912396,20
14558,2015-07-20,247,N,Y,Y,DO,M,B,20, ,-73.79034193794763,40.676038334962826,20
14559,2015-07-20,249,N,Y,Y,OT,M,B,19, ,-74.00485484110723,40.608595006422604,85
14560,2015-07-20,300,N,Y,N,,M,W,20, ,-73.98420428071982,40.59116730462139,20
14561,2015-07-20,353,N,N,N,,M,Q,36, ,-73.86765948732558,40.722660622784865,68
14562,2015-07-20,356,Y,N,Y,,M,B,20, ,-73.89923186786937,40.81468260178652,9
14563,2015-07-20,410,N,Y,N,,M,B,36, ,-73.96097926907422,40.79673934213725,20
14564,2015-07-20,440,N,Y,N,OT,M,B,37, ,-74.0005159595695,40.730614130566174,20
14565,2015-07-20,1130,N,N,N,,M,Q,24, ,-73.84128334808898,40.66070519177261,20
14567,2015-07-20,1410,N,Y,N,,M,W,24, ,-73.81089972808057,40.730310644162074,20
14568,2015-07-20,1509,Y,Y,Y,OT,M,B,24, ,-73.91818565556522,40.816215440057576,96
14569,2015-07-20,1550,N,Y,N,,M,Q,35, ,-73.95888725042832,40.8098089992553,20
14570,2015-07-20,1640,N,Y,N,,M,B,13, ,-73.94625045517564,40.70320887498606,20
14571,2015-07-20,1657,N,N,N,,M,Q,39, ,-73.939843683766,40.66479535924959,68
14572,2015-07-20,1720,N,N,N,,F,B,25, ,-73.81893210254825,40.7101193405247,85
14573,2015-07-20,1720,N,N,N,,M,W,41, ,-73.81893210254825,40.7101193405247,85
14574,2015-07-20,1843,N,Y,Y,DS,M,Q,42, ,-73.8705188417686,40.825580666132,31
14575,2015-07-20,1952,N,Y,N,OR,M,Q,23, ,-73.90486630493842,40.70440902086877,20
14576,2015-07-20,1952,N,Y,Y,DS,M,Q,16, ,-73.90486630493842,40.70440902086877,20
14577,2015-07-20,2015,Y,Y,Y,,M,Q,18, ,-73.83347830198726,40.88372365468732,31
14578,2015-07-20,2020,Y,N,N,,M,Q,38, ,-73.88263091091969,40.65941535808814,31
14580,2015-07-20,2120,N,Y,N,,M,B,49, ,-73.7494193037641,40.71259654825846,46
14581,2015-07-20,2205,N,Y,N,DS,M,B,25, ,-73.73811625813757,40.71398494841176,46
14582,2015-07-20,2221,Y,N,N,,M,B,25, ,-73.84460800160639,40.8859788436966,27
14583,2015-07-20,2305,Y,Y,Y,,M,Q,23, ,-73.83192358377372,40.8821569261143,27
14584,2015-07-20,2335,N,Y,N,,M,Q,23, ,-73.99424176064367,40.64360476164088,20
14585,2015-07-20,2355,Y,Y,N,,M,B,27, ,-73.95647776343924,40.633051199296546,14
14586,2015-07-20,2355,Y,Y,Y,,M,B,25, ,-73.95647776343924,40.633051199296546,14
14587,2015-07-21,5,N,N,N,,M,B,19, ,-73.9298678071595,40.60507135241293,85
14588,2015-07-21,150,N,Y,N,,M,B,18, ,-73.97654063421268,40.57529280646094,20
14589,2015-07-21,157,N,N,N,,M,Q,30, ,-73.86918492707446,40.83876202946553,9
14590,2015-07-21,225,N,N,N,,M,Q,22, ,-73.89779682724509,40.871669734037766,46
14591,2015-07-21,255,N,Y,N,,M,B,19, ,-73.97654063421268,40.57529280646094,20
14592,2015-07-21,255,N,Y,N,,M,B,17, ,-73.97654063421268,40.57529280646094,20
14593,2015-07-21,255,N,Y,N,,M,B,20, ,-73.97654063421268,40.57529280646094,20
14594,2015-07-21,327,N,Y,Y,,M,P,24, ,-73.80835046841828,40.76109435645425,20
14595,2015-07-21,340,N,N,N,,M,B,30, ,-74.12847109437155,40.6336711171309,45
14596,2015-07-21,344,N,N,N,,M,A,24, ,-73.87867935985747,40.72155564417687,45
14597,2015-07-21,400,N,Y,N,,M,W,26, ,-74.22105864179491,40.53821962442683,68
14598,2015-07-21,1040,Y,Y,Y,OT,M,B,50, ,-73.91745881573215,40.81676112147074,96
14599,2015-07-21,1115,Y,Y,Y,OT,M,P,54, ,-73.91295332540044,40.814268345728514,31
14600,2015-07-21,1135,N,Y,N,,M,B,30, ,-73.74934478683785,40.715146279776725,14
14601,2015-07-21,1215,Y,N,Y,OT,M,Q,30, ,-73.91447595583931,40.815751634903634,31
14602,2015-07-21,1225,Y,Y,Y,OT,M,P,49, ,-73.91427136357636,40.814716722949015,31
14603,2015-07-21,1305,Y,Y,Y,DS,M,P,40, ,-73.91295332540044,40.814268345728514,31
14604,2015-07-21,1525,N,Y,Y,,M,B,19, ,-73.91446457698409,40.83584844231426,68
14605,2015-07-21,1533,N,Y,N,,M,B,47, ,-73.97244867891376,40.791220258094,85
14606,2015-07-21,1540,N,Y,N,,M,B,25, ,-73.91922610165707,40.83111998999596,68
14607,2015-07-21,1600,N,N,N,,M,B,44, ,-73.90262523315641,40.668272214093896,112
14608,2015-07-21,1610,N,Y,Y,,M,B,26, ,-73.81522967226627,40.728928824038356,45
14609,2015-07-21,1707,N,Y,N,DS,M,P,46, ,-73.97845208467128,40.720349468580395,85
14610,2015-07-21,1754,N,Y,N,OT,M,Q,20, ,-73.88764789199443,40.747244681952054,9
14611,2015-07-21,1754,N,Y,Y,OT,M,Q,21, ,-73.88764789199443,40.747244681952054,9
14612,2015-07-21,1757,N,N,N,,M,B,48, ,-73.97225418170498,40.78131172537372,20
14613,2015-07-21,1905,Y,Y,Y,,M,B,33, ,-73.8455451579788,40.84374738511137,27
14614,2015-07-21,1928,N,Y,N,,F,B,31, ,-73.89250866756954,40.68049118848342,20
14615,2015-07-21,2000,Y,N,Y,OT,F,B,18, ,-74.00722469255558,40.67566370734092,31
14616,2015-07-21,2000,Y,Y,Y,OT,M,B,19, ,-74.00722469255558,40.67566370734092,31
14617,2015-07-21,2040,Y,N,N,,M,P,27, ,-73.85024817190451,40.82088186473697,27
14619,2015-07-21,2148,N,Y,N,DS,M,B,59, ,-74.14452166049196,40.62524750766995,20
14620,2015-07-21,2148,N,Y,N,DS,M,B,33, ,-74.14452166049196,40.62524750766995,20
14621,2015-07-21,2150,N,Y,N,,M,A,21, ,-73.8101948958278,40.71428280342366,27
14622,2015-07-21,2150,N,Y,N,,M,A,18, ,-73.8101948958278,40.71428280342366,27
14623,2015-07-21,2215,N,Y,N,,M,B,32, ,-73.7607027110599,40.594970559286786,20
14624,2015-07-21,2230,N,Y,N,,M,B,35, ,-73.80853659410568,40.67499684180247,85
14625,2015-07-21,2230,N,Y,N,,M,B,30, ,-73.80853659410568,40.67499684180247,85
14626,2015-07-21,2240,N,Y,N,,M,B,38, ,-73.94404880925876,40.67933656193476,23
14627,2015-07-21,2303,Y,Y,N,,M,W,25, ,-73.91816969439016,40.814505467327834,20
14628,2015-07-21,2315,Y,Y,Y,,M,Q,39, ,-74.00509958612406,40.653675402714384,20
14629,2015-07-21,2330,N,N,N,,M,A,21, ,-73.81126413278164,40.66407162239135,45
14630,2015-07-21,2330,N,N,N,,M,A,16, ,-73.81126413278164,40.66407162239135,45
14632,2015-07-21,2330,N,N,N,,M,B,20, ,-73.9408301560068,40.609230395313226,85
14633,2015-07-21,2330,N,N,N,,M,P,20, ,-73.81126413278164,40.66407162239135,45
14634,2015-07-21,2335,N,N,N,,M,B,22, ,-73.98078351988751,40.74205814847705,85
14635,2015-07-22,17,N,Y,N,SF,M,Q,14, ,-73.92911009524525,40.85061941480107,23
14636,2015-07-22,300,Y,Y,Y,DS,F,B,27, ,-73.8517240424544,40.87684288868185,20
14637,2015-07-22,300,Y,Y,Y,DS,M,B,31, ,-73.8517240424544,40.87684288868185,20
14638,2015-07-22,300,Y,Y,Y,DS,M,B,36, ,-73.8517240424544,40.87684288868185,20
14639,2015-07-22,337,N,Y,N,,M,W,29, ,-73.80199738614344,40.72705686031012,23
14640,2015-07-22,340,N,N,N,,M,B,22, ,-73.85203130189517,40.88013966065977,46
14641,2015-07-22,400,N,N,N,,F,Q,42, ,-73.92680424774852,40.702550386674794,10
14642,2015-07-22,400,N,N,N,,M,Q,25, ,-73.92680424774852,40.702550386674794,10
14643,2015-07-22,400,N,N,N,,M,Q,53, ,-73.92680424774852,40.702550386674794,10
14644,2015-07-22,402,N,N,N,SF,M,Q,28, ,-73.96125682452886,40.59908883819129,85
14645,2015-07-22,434,N,Y,N,,F,Q,33, ,-73.89553442997742,40.76972059760598,14
14646,2015-07-22,434,N,Y,N,,M,P,28, ,-73.89553442997742,40.76972059760598,14
14647,2015-07-22,434,N,Y,N,,M,Q,39, ,-73.89553442997742,40.76972059760598,14
14649,2015-07-22,735,N,Y,N,,M,A,37, ,-73.92650270606995,40.77323856783939,14
14650,2015-07-22,837,Y,Y,N,SF,M,B,16, ,-74.12022187963785,40.60642697484373,85
14651,2015-07-22,930,N,N,N,DS,M,B,41, ,-73.86087230824162,40.866635772964436,68
14652,2015-07-22,1018,N,Y,Y,DS,M,Q,53, ,-73.8734281439394,40.67518534145511,20
14653,2015-07-22,1043,Y,N,Y,,M,B,16, ,-73.90795053209669,40.66747512293188,68
14654,2015-07-22,1059,Y,Y,Y,,M,B,53, ,-73.9047288409884,40.85863834780406,20
14655,2015-07-22,1215,N,Y,N,,M,B,20, ,-73.86727646042414,40.86788941024163,20
14656,2015-07-22,1230,N,Y,N,,M,W,33, ,-74.00045737407888,40.60593540130199,14
14657,2015-07-22,1240,Y,Y,Y,,M,B,38, ,-73.8165588383625,40.71268743094764,14
14658,2015-07-22,1415,N,Y,N,,M,B,49, ,-73.95617761782637,40.64022870410197,85
14660,2015-07-22,1615,N,Y,N,,M,B,16, ,-73.90031613479363,40.826430944150424,85
14661,2015-07-22,1644,N,N,N,SW,M,P,15, ,-73.88689736065217,40.75353765871557,20
14662,2015-07-22,1644,N,N,N,SW,M,Q,15, ,-73.88689736065217,40.75353765871557,20
14663,2015-07-22,1654,N,Y,N,,M,A,18, ,-73.9423361366464,40.69617488743389,85
14664,2015-07-22,1654,N,Y,N,,M,B,15, ,-73.9423361366464,40.69617488743389,85
14665,2015-07-22,1654,N,Y,N,,M,B,18, ,-73.9423361366464,40.69617488743389,85
14667,2015-07-22,1654,N,Y,N,,M,B,16, ,-73.9423361366464,40.69617488743389,85
14668,2015-07-22,1654,N,Y,N,,M,B,17, ,-73.9423361366464,40.69617488743389,85
14669,2015-07-22,1654,N,Y,N,,Z,B,18, ,-73.9423361366464,40.69617488743389,84
14670,2015-07-22,1708,N,Y,N,,M,B,24, ,-73.93953203285331,40.69048354155346,20
14671,2015-07-22,1745,N,N,N,,M,B,27, ,-73.81077133225017,40.73232508802755,85
14672,2015-07-22,1800,N,N,N,,M,B,20, ,-73.90262523315641,40.668272214093896,112
14673,2015-07-22,1830,N,N,N,,M,B,25, ,-73.81069078765135,40.72511446513897,85
14674,2015-07-22,1854,N,Y,N,,M,B,19, ,-73.9423361366464,40.69617488743389,85
14675,2015-07-22,1920,N,N,N,,F,B,33, ,-73.81491796227877,40.73203813802294,45
14676,2015-07-22,1920,N,N,N,,M,Q,26, ,-73.8384115310269,40.69607040746421,59
14678,2015-07-22,1940,Y,Y,Y,,F,Q,57, ,-73.9443983905738,40.79192925907342,85
14679,2015-07-22,1940,N,Y,N,,M,P,30, ,-73.86229718361156,40.67963282113678,20
14680,2015-07-22,1940,Y,Y,Y,,M,Q,47, ,-73.9443983905738,40.79192925907342,85
14681,2015-07-22,2000,N,N,N,,M,B,56, ,-73.93839414846482,40.7433991819477,46
14682,2015-07-22,2020,Y,Y,N,SF,M,Q,13, ,-73.85137194402489,40.74317703052617,45
14683,2015-07-22,2020,Y,Y,Y,,M,Q,40, ,-73.86583859521421,40.81715176830104,27
14684,2015-07-22,2030,N,Y,N,,M,B,22, ,-73.82135604103362,40.68049878573701,85
14685,2015-07-22,2030,N,Y,N,,M,B,17, ,-73.82135604103362,40.68049878573701,85
14686,2015-07-22,2046,Y,N,N,,M,B,48, ,-73.91570840239534,40.803941995633174,31
14687,2015-07-22,2110,N,N,N,,M,B,48, ,-73.98980823980882,40.69952102909128,20
14688,2015-07-22,2150,Y,Y,N,,M,W,42, ,-73.91258036156918,40.814924052071085,19
14689,2015-07-22,2220,N,Y,N,,M,B,48, ,-73.74737094410676,40.68486432235581,20
14691,2015-07-22,2235,N,Y,Y,DS,M,W,27, ,-74.00291837034548,40.71714831358742,14
14692,2015-07-22,2236,N,Y,Y,,M,Q,35, ,-73.85391545482781,40.727032877844074,46
14693,2015-07-22,2302,N,Y,N,OT,M,B,18, ,-73.8466779881566,40.83679379387661,20
14696,2015-07-22,2302,N,Y,N,OT,M,B,20, ,-73.8466779881566,40.83679379387661,20
14697,2015-07-22,2302,N,Y,N,OT,M,B,22, ,-73.8466779881566,40.83679379387661,20
14698,2015-07-22,2302,N,Y,N,OT,M,Q,18, ,-73.8466779881566,40.83679379387661,20
14699,2015-07-22,2302,N,Y,N,OT,M,Q,19, ,-73.8466779881566,40.83679379387661,20
14700,2015-07-22,2315,N,Y,N,,M,B,15, ,-73.94827133391395,40.80395846181309,85
14701,2015-07-22,2315,N,Y,N,,M,B,14, ,-73.94827133391395,40.80395846181309,85
14703,2015-07-22,2315,N,Y,N,OT,M,B,18, ,-73.8466779881566,40.83679379387661,20
14704,2015-07-22,2315,N,Y,N,,M,Q,19, ,-73.97708993502013,40.726464526296105,20
14705,2015-07-23,20,N,N,N,,M,W,21, ,-74.11143997880555,40.57736837505396,14
14706,2015-07-23,20,N,N,N,,M,W,41, ,-74.11143997880555,40.57736837505396,14
14707,2015-07-23,133,Y,Y,N,,M,W,36, ,-73.9699582121809,40.5800425282774,20
14708,2015-07-23,300,N,Y,N,,M,B,29, ,-73.96770115055257,40.587233296755954,46
14709,2015-07-23,418,Y,Y,Y,SF,M,Q,18, ,-73.96487852610656,40.75826487712133,85
14710,2015-07-23,418,Y,Y,Y,SF,M,Q,16, ,-73.96487852610656,40.75826487712133,85
14711,2015-07-23,445,N,N,N,,M,B,28, ,-73.86652663367501,40.85958308111274,85
14712,2015-07-23,714,N,N,N,,M,B,32, ,-73.90797755163071,40.671405666948665,9
